"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
3.003393248E0	-7.639437914E-3	-6.605853885E-2	-3.055858612E-2	7.318414277E-2
3.013337374E0	-5.709976703E-2	-5.632014573E-2	-1.621246338E-2	8.182411734E-2
3.023722937E0	-6.518810987E-2	-8.223088831E-2	-4.848957062E-2	1.155969166E-1
3.033482218E0	-3.053091466E-2	-6.723793596E-2	-3.283786774E-2	8.081709188E-2
3.043345359E0	-1.301184297E-2	-5.855245888E-2	-7.702445984E-2	9.762410518E-2
3.053382929E0	-2.697914839E-2	-7.287377864E-2	-2.182693481E-1	2.316893834E-1
3.063369214E0	-6.026941538E-2	-9.551582485E-2	-2.446336746E-1	2.694463026E-1
3.073417857E0	-6.795094162E-2	-1.063365936E-1	-2.123680115E-1	2.470323337E-1
3.083472678E0	2.760593593E-2	-1.019458175E-1	3.894805908E-2	1.125699281E-1
3.093371089E0	2.371995151E-2	-9.605018795E-2	1.154851913E-1	1.520694056E-1
3.103295794E0	-8.819103241E-3	-7.283502072E-2	5.197143555E-2	8.990965987E-2
3.113272647E0	-1.595638692E-2	-6.983418018E-2	-1.025066376E-1	1.250561064E-1
3.123311073E0	-3.363589942E-2	-8.149281889E-2	-2.917003632E-1	3.047319398E-1
3.133312286E0	-3.806038201E-2	-8.099836856E-2	-3.336725235E-1	3.454658902E-1
3.143333893E0	-1.571936905E-2	-6.367816031E-2	-2.176542282E-1	2.273221716E-1
3.153305696E0	-2.264961600E-2	-7.723101974E-2	-5.019187927E-2	9.485178048E-2
3.163306098E0	-2.466374636E-2	-7.780036330E-2	2.268886566E-2	8.471116538E-2
3.173280799E0	-5.024428666E-2	-8.716575801E-2	6.325817108E-2	1.188442423E-1
3.183299649E0	-7.249095291E-2	-8.933726698E-2	6.197071075E-2	1.306769089E-1
3.193375074E0	-4.126615077E-2	-7.477617264E-2	8.678436279E-4	8.541150008E-2
3.203329287E0	-3.656461835E-2	-8.492022008E-2	-6.860446930E-2	1.151303101E-1
3.213288393E0	3.258897364E-2	-3.671942651E-2	-8.543586731E-2	9.853753046E-2
3.223316446E0	1.775392890E-2	-3.080251813E-2	-7.836723328E-2	8.605475214E-2
3.233309973E0	9.396076202E-4	-7.117815316E-3	-8.449745178E-2	8.480191929E-2
3.243325236E0	-5.156367272E-2	-3.915705532E-2	-9.781360626E-2	1.173012741E-1
3.253360368E0	-7.297945768E-2	-4.738655686E-2	-5.364418030E-2	1.022212556E-1
3.263294434E0	-2.104779333E-2	-1.441404969E-2	3.605270386E-2	4.416527921E-2
3.273329967E0	8.100889623E-3	-9.947322309E-3	5.874156952E-2	6.012608106E-2
3.283300233E0	1.641586423E-4	-1.516041160E-2	2.278614044E-2	2.736920211E-2
3.293296366E0	-1.071082056E-2	-7.705837488E-3	-8.354187012E-3	1.561710757E-2
3.303369433E0	3.621168435E-3	-3.828763962E-2	-4.903507233E-2	6.231769032E-2
3.313358966E0	-7.032951713E-2	-6.609122455E-2	-2.261648178E-1	2.458959450E-1
3.323352733E0	-7.594536990E-2	-6.308217347E-2	-2.799901962E-1	2.968864594E-1
3.333337116E0	-3.487468511E-2	-7.009778917E-2	-2.368574142E-1	2.494621783E-1
3.343383808E0	-1.771850884E-2	-7.546374202E-2	-1.817874908E-1	1.976244260E-1
3.353416154E0	-5.050434917E-2	-6.831006706E-2	-1.626834869E-1	1.835289391E-1
3.363340327E0	-3.257090598E-2	-6.104717404E-2	-1.292610168E-1	1.466152511E-1
3.373363413E0	-1.313328743E-3	-4.065927863E-2	1.103401184E-3	4.069544527E-2
3.383405956E0	1.538240910E-2	-2.107474208E-2	6.443309784E-2	6.951537499E-2
3.394643728E0	4.239919037E-2	5.693733692E-5	2.477550507E-2	4.910723202E-2
3.404005614E0	2.072358131E-2	-1.047522575E-2	-3.148937225E-2	3.912515485E-2
3.413684557E0	2.160774171E-2	-2.252440527E-2	-4.468727112E-2	5.450867394E-2
3.423731028E0	2.716016024E-2	-3.890927508E-2	-6.145668030E-2	7.764360595E-2
3.433523764E0	8.909635246E-3	-4.256339371E-2	-1.141366959E-1	1.221401221E-1
3.443456132E0	-1.716263592E-3	-5.985387415E-2	-1.692123413E-1	1.794944240E-1
3.453392316E0	-2.188332379E-2	-5.087252706E-2	-1.775999069E-1	1.860339238E-1
3.463325408E0	-8.736506104E-3	-2.940134704E-2	-2.673921585E-1	2.691455595E-1
3.473389454E0	-5.798338354E-2	-5.255960673E-2	-2.793798447E-1	2.901339047E-1
3.483328977E0	-4.512214661E-2	-5.181152001E-2	-2.207345963E-1	2.311800244E-1
3.493296738E0	-2.422556281E-3	-2.821020782E-2	-1.716642380E-1	1.739836061E-1
3.503262619E0	4.337856174E-2	-3.660978749E-2	-8.910369873E-2	1.056477415E-1
3.513307059E0	2.162734419E-2	-3.565647453E-2	-3.648376465E-2	5.540930676E-2
3.523302279E0	1.303508878E-2	-5.067261681E-2	-2.696418762E-2	5.886166025E-2
3.533253889E0	3.588417172E-2	-4.355442524E-2	-1.265239716E-2	5.783376948E-2
3.543299194E0	3.738700598E-2	-3.688836098E-2	-9.290790558E-2	1.067259027E-1
3.553326847E0	4.602529854E-2	-5.540676415E-2	-5.463790894E-2	9.040762530E-2
3.563298673E0	5.205869675E-3	-6.208340079E-2	-4.388713837E-2	7.620715614E-2
3.573320586E0	-2.002537251E-2	-7.047378272E-2	-2.115345001E-2	7.625639673E-2
3.583281043E0	-6.936870515E-3	-6.152670085E-2	6.264495850E-2	8.807977018E-2
3.593346271E0	3.118880093E-3	-4.228227586E-2	7.103443146E-2	8.272489781E-2
3.603304885E0	-2.203064784E-2	-5.492000654E-2	3.273391724E-2	6.762444751E-2
3.613260692E0	-3.556040302E-2	-2.909676358E-2	-2.352428436E-2	5.161933619E-2
3.623312596E0	-6.119682640E-2	-1.747182198E-2	-1.145029068E-1	1.310008847E-1
3.633290048E0	-4.725188762E-2	-8.978188038E-3	-1.935157776E-1	1.994033724E-1
3.643372274E0	-4.074712098E-2	6.862018257E-3	-2.150754929E-1	2.190088646E-1
3.653432887E0	-4.540290684E-2	-1.711330190E-2	-1.935491562E-1	1.995383795E-1
3.663357193E0	-2.864286304E-2	-3.841869533E-3	-1.373100281E-1	1.403182717E-1
3.673386346E0	-1.806984469E-2	-1.217307895E-2	-5.832958221E-2	6.226590801E-2
3.683445923E0	-3.581671789E-2	-2.970362827E-2	-1.525783539E-2	4.896881001E-2
3.693391211E0	-1.652538776E-2	-4.140141606E-2	-1.766872406E-2	4.795153285E-2
3.703299355E0	3.920868039E-4	-5.462694913E-2	-1.527976990E-2	5.672502685E-2
3.713244427E0	4.061799869E-2	-5.588225648E-2	2.422142029E-2	7.320741498E-2
3.723251463E0	6.271694601E-2	-4.629145935E-2	3.858566284E-2	8.697797366E-2
3.733272481E0	6.817248464E-2	-4.003201425E-2	7.450103760E-2	1.086298966E-1
3.743259490E0	3.177208081E-2	-3.614267334E-2	-2.107620239E-3	4.816845460E-2
3.753237995E0	2.188074961E-2	-3.187303618E-2	-1.265964508E-1	1.323681193E-1
3.763253247E0	-3.531608731E-3	-3.706008568E-2	-1.840476990E-1	1.877750721E-1
3.773267373E0	-2.318424359E-2	-1.058221608E-2	-1.936235428E-1	1.952935451E-1
3.783273936E0	-4.563416541E-2	-1.459527388E-2	-1.900396347E-1	1.959861266E-1
3.793272218E0	-3.876068443E-2	-7.761493325E-3	-1.673040390E-1	1.719106538E-1
3.803302859E0	-3.213433921E-2	-2.158962749E-2	-1.194276810E-1	1.255456043E-1
3.813484679E0	8.343838155E-3	-1.761348546E-2	-6.436252594E-2	6.724871189E-2
3.823491089E0	2.459350973E-3	-3.056846000E-2	-3.682422638E-2	4.792184056E-2
3.833401794E0	1.180272549E-3	-3.076770157E-2	-8.470058441E-2	9.012343481E-2
3.843344147E0	9.575366974E-3	-6.007537991E-2	-1.074352264E-1	1.234628155E-1
3.853333823E0	1.429233700E-2	-5.815630034E-2	-4.158496857E-2	7.290909255E-2
3.863296161E0	3.409731016E-2	-7.980294526E-2	6.736183167E-2	1.098578764E-1
3.873382830E0	9.900894016E-3	-7.966805995E-2	2.906227112E-2	8.537940665E-2
3.883354165E0	1.381319016E-3	-7.004325837E-2	-4.635429382E-2	8.400408705E-2
3.893367832E0	-9.965628386E-3	-4.132592678E-2	-8.466243744E-2	9.473581311E-2
3.903351166E0	-1.050274074E-2	-3.511927649E-2	-1.636743546E-1	1.677288451E-1
3.913302833E0	9.236507118E-3	-1.793101430E-2	-2.211389542E-1	2.220569102E-1
3.923304666E0	5.048241466E-3	-2.301960811E-2	-2.474832535E-1	2.486027913E-1
3.933295583E0	2.514958382E-3	-6.823118776E-3	-1.768627167E-1	1.770121479E-1
3.943352041E0	3.278547153E-2	-1.978594810E-3	-1.529302597E-1	1.564176023E-1
3.953406270E0	4.234898835E-2	-2.218558639E-2	-1.649103165E-1	1.717004646E-1
3.963341885E0	4.742297903E-2	-2.497850731E-2	-1.816749573E-1	1.894166172E-1
3.973324692E0	3.953121603E-2	-2.615948394E-2	-1.864728928E-1	1.924036782E-1
3.983269096E0	7.221224904E-2	-3.550048918E-2	-1.421909332E-1	1.633804001E-1
3.993339298E0	1.654582843E-2	-3.869285434E-2	-9.192371368E-2	1.010983212E-1
4.003376899E0	4.014560953E-2	-4.051849246E-2	2.393722534E-4	5.703924521E-2
4.013336699E0	2.163583413E-2	-3.169300407E-2	2.057743073E-2	4.354292687E-2
4.023306599E0	-4.728719592E-3	-2.737863734E-2	-3.808879852E-2	4.714559518E-2
4.033254049E0	1.866937429E-2	-3.495285660E-2	-5.126285553E-2	6.479296318E-2
4.043268774E0	3.920078278E-3	-2.708756737E-2	-5.844974518E-2	6.454049916E-2
4.053424137E0	2.094966918E-2	-3.918582946E-2	-9.676551819E-2	1.064799670E-1
4.063353818E0	1.674965955E-2	-3.630749881E-2	-1.398735046E-1	1.454763997E-1
4.073316159E0	2.578624338E-2	-1.957857236E-2	-1.542539597E-1	1.576151481E-1
4.083277829E0	3.335064650E-2	1.460643858E-2	-1.291322708E-1	1.341668999E-1
4.093379164E0	4.221013933E-2	4.706654698E-3	-8.485412598E-2	9.488978426E-2
4.103332332E0	2.265064046E-2	1.238201559E-2	-1.794347763E-1	1.812821138E-1
4.113292416E0	-3.119161539E-2	-2.230011858E-2	-1.578950882E-1	1.624840639E-1
4.123326458E0	-1.607444137E-3	-2.243026160E-2	-8.368206024E-2	8.665095336E-2
4.133280979E0	7.409846410E-3	-1.537755877E-2	-1.066398621E-2	2.012699032E-2
4.143270239E0	1.453235000E-2	-2.134662122E-2	1.686191559E-2	3.084139477E-2
4.153249369E0	-4.236929119E-3	-4.418751970E-2	1.924800873E-2	4.838361609E-2
4.163316934E0	-2.406475134E-3	-2.886124887E-2	1.325607300E-2	3.185100124E-2
4.173405217E0	-5.687773228E-4	-1.952778734E-2	3.672599792E-3	1.987827898E-2
4.183388358E0	-2.055497468E-2	-1.797638834E-2	-9.928321838E-2	1.029699712E-1
4.193326429E0	-3.795299307E-2	-1.034136862E-2	-1.519603729E-1	1.569691961E-1
4.203300964E0	-9.064663202E-3	-2.042022720E-2	-1.771030426E-1	1.785066987E-1
4.213288732E0	-4.598160274E-3	-1.721852832E-2	-1.603488922E-1	1.613362576E-1
4.223443616E0	-1.214386709E-2	-5.594348535E-3	-9.091949463E-2	9.189735985E-2
4.233591558E0	-1.441218238E-2	-1.661624573E-2	-1.447925568E-1	1.464537303E-1
4.243470529E0	3.414957318E-4	-2.778626606E-2	-1.783123016E-1	1.804645952E-1
4.253344514E0	3.609956242E-3	-1.507061906E-2	-1.280364990E-1	1.289709286E-1
4.263330507E0	4.751976952E-2	-2.276807278E-2	-9.212493896E-2	1.061297226E-1
4.273325003E0	6.566782296E-2	-1.739836298E-2	-6.219863892E-2	9.210665931E-2
4.283316751E0	4.299930483E-2	-4.066266119E-2	-5.741214752E-2	8.245330142E-2
4.293275625E0	9.780226275E-3	-1.950917020E-2	-6.699180603E-2	7.045681389E-2
4.303236062E0	2.629184630E-3	-8.326807991E-3	-9.332942963E-2	9.373702992E-2
4.313400781E0	-4.046125337E-3	1.386338845E-3	-5.741691589E-2	5.757599583E-2
4.323367140E0	-7.613675203E-3	-1.273035258E-2	-5.023574829E-2	5.237996118E-2
4.333304320E0	1.580895483E-2	-1.610666513E-3	-3.706932068E-2	4.033177203E-2
4.343345410E0	5.463852733E-2	1.078072377E-2	-4.664707184E-2	7.264669287E-2
4.353309455E0	5.625221506E-2	2.713254653E-2	-6.101322174E-2	8.731036598E-2
4.363294477E0	4.021685570E-2	-1.799175516E-3	-1.124897003E-1	1.194762118E-1
4.373346488E0	3.225822002E-2	-9.225141257E-4	-8.615398407E-2	9.199974327E-2
4.383334494E0	1.723139733E-2	-1.524325460E-3	-6.221199036E-2	6.457225694E-2
4.393334497E0	1.517962664E-4	-8.473344147E-3	-5.024337769E-2	5.095309220E-2
4.403362498E0	-1.826798543E-2	-1.581041887E-2	-4.425716400E-2	5.042207059E-2
4.413333999E0	-1.895701513E-2	-1.266556419E-2	-4.186153412E-2	4.766731561E-2
4.423469749E0	-3.449507989E-3	-3.566513956E-2	-5.981731415E-2	6.972813175E-2
4.433389624E0	-1.073740423E-3	-5.004152656E-2	-5.382919312E-2	7.350434905E-2
4.443336062E0	-3.071390092E-4	-4.060327262E-2	-6.101036072E-2	7.328699882E-2
4.453344281E0	4.026280716E-2	-3.489550203E-2	-2.509593964E-2	5.889478660E-2
4.463296390E0	3.810609132E-2	-2.733247913E-2	-3.347492218E-2	5.761691615E-2
4.473276945E0	3.157110512E-2	-1.054644771E-2	-9.093379974E-2	9.683448856E-2
4.483274222E0	2.090073004E-2	-6.104124710E-3	-1.232509613E-1	1.251594995E-1
4.493280361E0	2.185048535E-3	9.051684290E-3	-1.543693542E-1	1.546499433E-1
4.503330930E0	-5.543891340E-3	7.540628314E-3	-1.759119034E-1	1.761607038E-1
4.513270215E0	1.057114638E-2	1.080050319E-2	-1.675271988E-1	1.682074979E-1
4.523348357E0	9.206283838E-3	1.306673139E-2	-1.375951767E-1	1.385204959E-1
4.533331928E0	9.619089775E-3	1.287192106E-3	-9.090518951E-2	9.142175470E-2
4.543301714E0	3.349481896E-2	-1.519356854E-2	-8.132648468E-2	8.925662178E-2
4.553292107E0	1.709161326E-2	-3.036247194E-2	-9.329605103E-2	9.958993967E-2
4.563372803E0	-2.997214906E-3	-2.612117305E-2	-1.076583862E-1	1.108225027E-1
4.573343651E0	2.103587613E-4	-3.094728664E-2	-9.329223633E-2	9.829150604E-2
4.583341575E0	1.749091782E-3	-2.708069980E-2	-4.181766510E-2	4.985118593E-2
4.593306537E0	7.969071157E-3	-4.285954311E-2	1.564311981E-2	4.631580431E-2
4.603299518E0	2.799146995E-2	-9.158961475E-3	-1.547908783E-2	3.327177671E-2
4.613294509E0	-3.609065898E-3	-5.707982928E-3	-4.181098938E-2	4.235286600E-2
4.623599004E0	-4.366109148E-3	5.892701447E-4	-6.215667725E-2	6.231262051E-2
4.633449752E0	2.302892134E-2	-1.281635650E-2	-6.694316864E-2	7.194427037E-2
4.643385126E0	3.164900839E-2	2.357237041E-3	-7.771492004E-2	8.394536971E-2
4.653335813E0	-4.041101784E-4	2.720616758E-4	-1.004571915E-1	1.004583727E-1
4.663372156E0	3.566102125E-3	6.251439452E-3	-9.207439423E-2	9.235524702E-2
4.673319328E0	2.409989573E-2	3.897484392E-3	-9.566211700E-2	9.872809118E-2
4.683301414E0	2.198822331E-3	-5.475223064E-3	-1.315717697E-1	1.317039995E-1
4.693287957E0	2.266469598E-2	-1.076468825E-2	-6.213760376E-2	6.701230303E-2
4.703273228E0	5.120323226E-2	1.162827015E-3	2.506256104E-3	5.127771914E-2
4.713323864E0	7.403808087E-2	-1.276329160E-3	-2.383041382E-2	7.778917057E-2
4.723368182E0	4.378302395E-2	-1.262428612E-2	-7.410621643E-2	8.699458087E-2
4.733390841E0	2.454407699E-2	-2.710061707E-2	-8.966255188E-2	9.683092673E-2
4.743339670E0	3.170415387E-2	-1.448196173E-2	-6.212043762E-2	7.123081747E-2
4.753286085E0	3.490877897E-2	-2.960612997E-2	-6.570053101E-2	8.007312630E-2
4.763248292E0	2.885353751E-2	-2.334158868E-2	-5.850315094E-2	6.928185231E-2
4.773249896E0	4.888286442E-2	-2.627555281E-3	-4.053306580E-2	6.355602177E-2
4.783245198E0	5.824669078E-2	3.994863480E-3	-6.999015808E-3	5.880154882E-2
4.793253849E0	6.227930635E-2	3.531605005E-3	-2.493858337E-2	6.717973783E-2
4.803243674E0	5.796689540E-2	-3.399021924E-3	-1.422386169E-1	1.536344312E-1
4.813244087E0	1.534123719E-2	-1.434967294E-2	-2.272148132E-1	2.281837812E-1
4.823234793E0	1.327120326E-2	-9.903181344E-3	-1.697340012E-1	1.705398164E-1
4.833258146E0	4.607734829E-2	-2.175009996E-2	-1.361951828E-1	1.454142933E-1
4.843240823E0	4.595426843E-2	-3.306214511E-2	-1.158246994E-1	1.289195921E-1
4.853247661E0	2.625274658E-2	-2.673599124E-2	-1.110258102E-1	1.171782850E-1
4.863285580E0	3.489401191E-2	-3.922015429E-3	-1.098260880E-1	1.153028355E-1
4.873291540E0	2.395150997E-2	-1.126537472E-2	-1.122274399E-1	1.153064689E-1
4.883292020E0	1.441500522E-2	-3.313608468E-3	-9.667015076E-2	9.779514520E-2
4.893276760E0	1.334222220E-2	-5.386061966E-3	-1.074476242E-1	1.084067180E-1
4.903265630E0	-7.382556796E-4	-3.262415528E-2	-1.062526703E-1	1.111508456E-1
4.913260065E0	1.135801896E-3	-1.539912820E-2	-8.351421356E-2	8.492965950E-2
4.923237282E0	-4.983682185E-3	-9.692717344E-3	-6.556701660E-2	6.646667980E-2
4.933224891E0	-1.343542337E-2	-1.798621938E-2	-2.727127075E-2	3.532331945E-2
4.943365195E0	-3.943243995E-3	-3.473319113E-3	-1.052284241E-2	1.176194419E-2
4.953328347E0	-2.430879325E-2	-1.181408018E-2	1.101303101E-2	2.918521495E-2
4.963283423E0	-1.451511309E-2	4.635103047E-3	1.100349426E-2	1.879493480E-2
4.973273461E0	-5.927479826E-3	-7.666870952E-4	1.578617096E-2	1.687975177E-2
4.983280480E0	9.203471243E-3	-6.764564663E-3	5.010604858E-3	1.247274545E-2
4.993264990E0	2.360071056E-2	6.881982088E-3	-4.167175293E-2	4.838274701E-2
5.003235245E0	2.681417577E-2	1.144736260E-2	-8.954620361E-2	9.417305726E-2
5.013342872E0	2.229063027E-2	3.689482808E-3	-1.302328110E-1	1.321781734E-1
5.023357686E0	3.030587919E-2	6.926462054E-3	-9.430599213E-2	9.929774590E-2
5.033320593E0	6.420414150E-2	1.791559160E-2	-7.633781433E-2	1.013439791E-1
5.043315546E0	4.802507907E-2	-4.157453775E-3	-1.110458374E-1	1.210573032E-1
5.053326023E0	1.638561860E-2	-2.607624978E-2	-1.397714615E-1	1.431241445E-1
5.063309761E0	1.952009089E-2	-2.712784335E-2	-1.361837387E-1	1.402246930E-1
5.073350630E0	2.830831148E-2	-1.650357991E-2	-9.908580780E-2	1.043634321E-1
5.083300565E0	2.325825766E-2	-5.502492189E-3	-7.036972046E-2	7.431770669E-2
5.093327532E0	1.562455669E-2	6.355829537E-3	-7.517051697E-2	7.703979467E-2
5.103299516E0	7.430139929E-3	-1.059820876E-2	-6.678962708E-2	6.803222246E-2
5.113450008E0	2.360113710E-2	-1.579046622E-2	-7.636165619E-2	8.147057771E-2
5.123361254E0	5.258129537E-2	-1.020361856E-2	-8.713054657E-2	1.022772634E-1
5.133427877E0	4.514759034E-2	-3.054916114E-2	1.582241058E-2	5.676182552E-2
5.143331688E0	1.031111032E-1	-2.309536189E-2	2.659988403E-2	1.089626045E-1
5.153319594E0	9.894428402E-2	-1.933629066E-2	1.104068756E-2	1.014187372E-1
5.163290547E0	5.275861919E-2	-3.807142377E-3	-4.761409760E-2	7.116929480E-2
5.173292023E0	1.490846835E-2	6.594695151E-3	-7.993507385E-2	8.158044168E-2
5.183253261E0	-8.400432765E-3	3.142856061E-3	-1.529531479E-1	1.532158943E-1
5.193264380E0	-3.187988698E-2	-1.422178373E-2	-1.948394775E-1	1.979419317E-1
5.203226440E0	-1.930352487E-2	-5.951970816E-4	-2.319383621E-1	2.327410238E-1
5.213222470E0	-2.789035439E-3	1.987390220E-3	-1.840486526E-1	1.840805122E-1
5.223229985E0	6.415233016E-3	-8.291102946E-3	-1.146221161E-1	1.151005087E-1
5.233255742E0	3.704445064E-2	-3.222398460E-3	-8.590412140E-2	9.360658763E-2
5.243242621E0	6.774647161E-3	-8.673444390E-3	-6.676483154E-2	6.766584968E-2
5.253386060E0	1.383637078E-2	-7.214136422E-3	-6.318664551E-2	6.508487606E-2
5.263312780E0	3.619207814E-2	-6.288297474E-3	-7.277107239E-2	8.151710362E-2
5.273358140E0	4.203751683E-2	-5.660936236E-3	-1.039028168E-1	1.122274225E-1
5.283319320E0	2.343174629E-2	9.320676327E-4	-1.098947525E-1	1.123689108E-1
5.293290910E0	1.251820102E-2	1.634900272E-2	-1.099061966E-1	1.118184569E-1
5.303303205E0	2.071323246E-2	1.525195688E-2	-8.956718445E-2	9.318766398E-2
5.313270852E0	5.429280922E-3	1.634746045E-2	-6.563377380E-2	6.785653114E-2
5.323469676E0	8.364785463E-3	1.288089156E-2	-6.563568115E-2	6.740867632E-2
5.333343588E0	6.231367588E-4	2.022555098E-2	-7.880592346E-2	8.136236713E-2
5.343300044E0	-8.264588192E-3	-7.892455906E-3	-6.324768066E-2	6.427179309E-2
5.353753272E0	2.018650994E-3	2.775724977E-3	-7.522678375E-2	7.530503698E-2
5.363540386E0	-7.050303742E-3	-8.972808719E-3	-6.925010681E-2	7.018401080E-2
5.373399443E0	-8.462280966E-4	-2.440948412E-2	-7.883453369E-2	8.253134386E-2
5.383334471E0	3.531209379E-2	-1.004467905E-2	-3.574657440E-2	5.124116633E-2
5.393362485E0	4.129601642E-2	1.688510180E-3	1.093482971E-2	4.275257349E-2
5.403360992E0	5.188870430E-2	-1.233797520E-2	-1.181125641E-2	5.462754840E-2
5.413288246E0	5.966095254E-2	-1.325819641E-3	-6.567478180E-2	8.873761333E-2
5.423268373E0	6.681562960E-2	-5.573526025E-3	-1.195325851E-1	1.370526595E-1
5.433245436E0	6.028210372E-2	-1.348949969E-2	-1.278991699E-1	1.420355459E-1
5.443296968E0	3.198618069E-2	6.655819714E-3	-1.242952347E-1	1.285173959E-1
5.453279734E0	3.603627533E-2	1.126963645E-3	-7.999610901E-2	8.774543090E-2
5.463344617E0	4.099791497E-2	-3.057241440E-3	-5.125808716E-2	6.570819779E-2
5.473331558E0	2.670105360E-2	-8.876152337E-3	-4.765510559E-2	5.534204037E-2
5.483314529E0	4.934765399E-3	-1.043482125E-2	-7.637214661E-2	7.723951179E-2
5.493291514E0	1.398598962E-2	-1.221126318E-2	-1.206512451E-1	1.220714783E-1
5.503297507E0	1.452996023E-2	-1.522883028E-2	-1.804962158E-1	1.817193466E-1
5.513296003E0	1.257642731E-2	-5.529142916E-3	-1.350011826E-1	1.356984054E-1
5.523290251E0	3.594105691E-2	-7.804475725E-3	-9.191036224E-2	9.899587921E-2
5.533289875E0	4.392620176E-2	-7.145322859E-3	-9.072113037E-2	1.010489502E-1
5.543266687E0	3.103090636E-2	-1.870219037E-2	-7.516384125E-2	8.344035058E-2
5.553328093E0	3.935761005E-2	-2.387953550E-2	-7.396221161E-2	8.711866867E-2
5.563302296E0	4.199646413E-2	-2.454067767E-2	-6.437778473E-2	8.068734118E-2
5.573277398E0	3.583420068E-2	-2.052714303E-2	-7.154846191E-2	8.261135480E-2
5.583347949E0	3.337778896E-2	-1.284861192E-2	-2.604866028E-2	4.424586225E-2
5.593357724E0	3.217204660E-2	5.098477006E-3	-4.758167267E-2	5.766325194E-2
5.603317612E0	2.864228934E-2	-8.185207844E-3	-7.390213013E-2	7.968000504E-2
5.613401056E0	2.162882499E-2	-1.914534345E-2	-1.121921539E-1	1.158508940E-1
5.623320778E0	-9.655259550E-3	-3.415606916E-3	-1.516838074E-1	1.520291677E-1
5.633256639E0	-2.125213854E-2	3.417164087E-3	-1.684408188E-1	1.698105999E-1
5.643323069E0	3.312170133E-2	1.240759343E-2	-1.241588593E-1	1.290984810E-1
5.653291284E0	5.773674697E-2	4.028543830E-3	-6.192493439E-2	8.476118578E-2
5.663248892E0	6.860367954E-2	-2.003468573E-3	-5.475521088E-2	8.779870073E-2
5.673280696E0	5.096854270E-2	1.206001639E-2	-6.673240662E-2	8.483189514E-2
5.683294098E0	4.866794497E-2	7.304370403E-3	-1.038408279E-1	1.149123154E-1
5.693326799E0	2.870652080E-2	-1.117435098E-2	-1.457300186E-1	1.489502225E-1
5.703299649E0	2.673340961E-3	-7.148250937E-3	-1.373376846E-1	1.375495687E-1
5.713291074E0	-9.489730000E-4	-1.828784123E-2	-1.205711365E-1	1.219538627E-1
5.723301787E0	-6.980521604E-3	-1.338183135E-2	-9.662914276E-2	9.780077874E-2
5.733292143E0	-2.728730068E-2	-1.749006286E-2	-1.157884598E-1	1.202392053E-1
5.743290821E0	-2.391859889E-2	-2.023570985E-2	-1.038312912E-1	1.084551537E-1
5.753252660E0	-1.347313169E-2	-1.805740595E-2	-9.187316895E-2	9.459531891E-2
5.763231080E0	1.629870385E-4	-2.034389600E-2	-7.034015656E-2	7.322320871E-2
5.773312790E0	1.375186816E-2	-1.498229802E-2	-1.289558411E-2	2.408068149E-2
5.783281145E0	2.401012555E-2	-1.637592912E-3	5.053997040E-2	5.597728510E-2
5.793333822E0	2.824530751E-2	1.657760888E-2	3.736782074E-2	4.968871642E-2
5.803316161E0	3.328236192E-2	7.136180997E-3	-1.649475098E-2	3.782482656E-2
5.813291830E0	2.836468443E-2	1.250855625E-2	-1.433744431E-1	1.466875940E-1
5.823270165E0	3.574323282E-2	1.082324237E-2	-1.840648651E-1	1.878153238E-1
5.833264332E0	2.401332185E-2	3.698565066E-3	-1.672973633E-1	1.690524379E-1
5.843250416E0	2.532423660E-2	2.956259251E-2	-1.541252136E-1	1.589649185E-1
5.853388958E0	2.895977534E-2	1.619408280E-2	-1.265907288E-1	1.308668389E-1
5.863395229E0	3.239832073E-2	-8.038915694E-3	-1.014490128E-1	1.067997076E-1
5.873421364E0	4.991532862E-2	-1.582804695E-2	-1.241884232E-1	1.347769696E-1
5.883361932E0	4.955486208E-2	-2.255599201E-2	-9.784603119E-2	1.119745639E-1
5.893407216E0	6.510426849E-2	-2.642380074E-2	-6.671905518E-2	9.689280337E-2
5.903339358E0	5.945283175E-2	2.664156258E-3	-3.799152374E-2	7.060518966E-2
5.913283429E0	6.345486641E-2	-9.839437902E-3	-3.081607819E-2	7.122475191E-2
5.923272964E0	5.536044389E-2	-1.292669773E-2	-2.842617035E-2	6.356040767E-2
